2,-1619314501
2,-1618136471
2,-1616867521
2,-1611788718
2,-1609116321
2,-1606641747
2,-1603550356
2,-1598020170
2,-1595999250
2,-1595997675
2,-1566819291
2,-1542710584
2,-1536077450
2,-1523749743
2,-1512695353
2,-1488223752
2,-1488223174
2,-1484660864
2,-1479397602
2,-1457596074
2,-1454260911
2,-1448739504
2,-1431229684
2,-1431228404
2,-1426326299
2,-1403519457
2,-1391483538
2,-1389822154
2,-1389821522
2,-1384470236
2,-1376197495
2,-1374755519
2,-1371899114
2,-1367727731
2,-1367727079
2,-1367726793
2,-1362437552
2,-1362436018
2,-1343588658
2,-1332734485
2,-1319744984
2,-1275448718
2,-1268906990
2,-1268906134
2,-1267790371
2,-1267790074
2,-1266709620
2,-1242206986
2,-1236034602
2,-1231204514
2,-1212225770
2,-1203714085
2,-1196042241
2,-1191884169
2,-1189851791
2,-1185527703
2,-1171180059
2,-1166634051
2,-1162721718
2,-1162721489
2,-1154687756
2,-1154176641
2,-1153477343
2,-1153476085
2,-1153475640
2,-1152910168
2,-1151780153
2,-1138271006
2,-1136128377
2,-1136128144
2,-1124208791
2,-1123940844
2,-1122232953
2,-1122231939
2,-1122231389
2,-1119429281
2,-1111309085
2,-1100611825
2,-1097911350
2,-1097235967
2,-1086450907
2,-1081953273
2,-1064659553
2,-1056653272
2,-1056652092
2,-1047247292
2,-1046837920
2,-1034181660
2,-1033928003
2,-1026249217
2,-1015574755
2,-1011649662
2,-1009158554
2,-1009157687
2,-992314713
2,-986192236
2,-956069054
2,-953627552
2,-938145391
2,-935857955
2,-931719591
2,-923477149
2,-906033762
2,-905347479
2,-902864063
2,-894420979
2,-892346036
2,-890292051
2,-881330768
2,-877115160
2,-877113280
2,-870940625
2,-869787067
2,-869637656
2,-858913086
2,-831938234
2,-806734754
2,-790711677
2,-790153522
2,-783357724
2,-764622023
2,-724510386
2,-719562726
2,-704928893
2,-704928565
2,-693648363
2,-691501395
2,-681475506
2,-668423834
2,-662930202
2,-651782738
2,-651781996
2,-649092094
2,-649090514
2,-639042344
2,-639041083
2,-630272369
2,-620581179
2,-620580823
2,-620580389
2,-620342567
2,-618199528
2,-618197986
2,-603533772
2,-561885805
2,-552853900
2,-549705142
2,-547813035
2,-539799893
2,-533332732
2,-533332158
2,-519038367
2,-515531025
2,-511740023
2,-511739530
2,-506960597
2,-502078987
2,-496150818
2,-484619374
2,-481339169
2,-479997265
2,-471540908
2,-462436609
2,-462435029
2,-462434324
2,-438116520
2,-434588837
2,-417470863
2,-390061153
2,-390060796
2,-384440040
2,-379150146
2,-363598765
2,-344044935
2,-341932068
2,-335687750
2,-332425688
2,-329158138
2,-325512822
2,-325512148
2,-325512041
2,-324629675
2,-303223961
2,-299876697
2,-292984672
2,-292984583
2,-292983156
2,-292862730
2,-279926116
2,-242453504
2,-242452441
2,-242451500
2,-242451270
2,-225812947
2,-222088893
2,-221856348
2,-211125883
2,-208535709
2,-203560672
2,-200606215
2,-200176649
2,-191004102
2,-188506039
2,-188504907
2,-188504784
2,-180835176
2,-163291820
2,-163290728
2,-162379108
2,-151620669
2,-142129991
2,-134266446
2,-122806317
2,-112705673
2,-97395158
2,-97394984
2,-97393698
2,-88149590
2,-82789205
2,-65882088
2,-61273765
2,-42757260
2,-37101996
2,-30232863
2,-18555618
2,-18554800
2,-17358994
2,-17057053
2,-10423272
2,-7230255
2,-2503382
2,22465624
2,30162129
2,40700920
2,44014368
2,45207506
2,45207846
2,45208259
2,58581632
2,77126760
2,87669288
2,113199380
2,158346481
2,172161944
2,205551840
2,207735716
2,215194284
2,215194475
2,217303389
