2,-1757316492
2,-1754582356
2,-1745695547
2,-1727798678
2,-1707979537
2,-1705875803
2,-1704217149
2,-1689099590
2,-1689098884
2,-1683744955
2,-1683743285
2,-1682588080
2,-1680755590
2,-1669121609
2,-1665634136
2,-1665633745
2,-1659800711
2,-1654488223
2,-1648586552
2,-1648249490
2,-1646125776
2,-1628980615
2,-1628979720
2,-1628979237
2,-1626956110
2,-1612312101
2,-1612311961
2,-1589251523
2,-1583875052
2,-1565193362
2,-1564703288
2,-1556626633
2,-1556152829
2,-1554661867
2,-1554098175
2,-1554097018
2,-1549795451
2,-1547668461
2,-1544910168
2,-1532018981
2,-1521571730
2,-1518292921
2,-1518171850
2,-1516986569
2,-1516985869
2,-1511487087
2,-1507402985
2,-1498533874
2,-1498533669
2,-1482573923
2,-1470142542
2,-1470141041
2,-1470125573
2,-1466401448
2,-1448584015
2,-1436449426
2,-1435107219
2,-1430792240
2,-1421724322
2,-1416485740
2,-1414963948
2,-1414963868
2,-1401147529
2,-1401147221
2,-1389895815
2,-1371239424
2,-1371237622
2,-1342886987
2,-1341595577
2,-1318642533
2,-1300472025
2,-1299585394
2,-1288988927
2,-1265229797
2,-1264022075
2,-1260704625
2,-1259717935
2,-1233062208
2,-1230731123
2,-1228046611
2,-1223305250
2,-1220867980
2,-1218134275
2,-1216165079
2,-1191245025
2,-1191244110
2,-1191243613
2,-1189901898
2,-1162487303
2,-1140781234
2,-1137111158
2,-1124498969
2,-1124483849
2,-1121548846
2,-1121547811
2,-1116101345
2,-1071898225
2,-1070866162
2,-1070865962
2,-1070865450
2,-1068119827
2,-1046433622
2,-1044029469
2,-1040438308
2,-1031132024
2,-1029618508
2,-1013803118
2,-1008280965
2,-1008280098
2,-1003301018
2,-1003300372
2,-1000056430
2,-981218062
2,-971350049
2,-966892950
2,-960858783
2,-955840175
2,-928206760
2,-918529659
2,-917853127
2,-916291677
2,-914918842
2,-896654771
2,-896653918
2,-894896523
2,-892655537
2,-884826914
2,-882019092
2,-867509851
2,-850205226
2,-825645966
2,-825645791
2,-824757554
2,-824501970
2,-816336337
2,-815816843
2,-808656002
2,-792863772
2,-776689366
2,-776689266
2,-749710019
2,-749709011
2,-744967091
2,-741314233
2,-741313716
2,-741313563
2,-731232081
2,-726269803
2,-725377545
2,-724709202
2,-717770030
2,-717769282
2,-717769210
2,-713510407
2,-711663461
2,-707413931
2,-704311426
2,-704309795
2,-692082883
2,-692064239
2,-686890056
2,-681157591
2,-681156957
2,-667234349
2,-667233187
2,-656201475
2,-656201137
2,-654322019
2,-647016053
2,-633059390
2,-618408038
2,-616482929
2,-611147557
2,-599741927
2,-597835931
2,-574169011
2,-567570691
2,-564850831
2,-552773366
2,-541386486
2,-536840025
2,-533423094
2,-529194750
2,-528116711
2,-521227157
2,-521226939
2,-518682462
2,-508617471
2,-504798683
2,-499908797
2,-495584976
2,-494328660
2,-488188726
2,-484825739
2,-477094573
2,-475474243
2,-475365736
2,-469955290
2,-467669409
2,-454656958
2,-443595487
2,-436155210
2,-435142371
2,-424966229
2,-424964867
2,-415993391
2,-412464077
2,-406628956
2,-399747014
2,-396319129
2,-390975778
2,-390975340
2,-378127979
2,-378127708
2,-375014066
2,-373931550
2,-373930761
2,-368577032
2,-361269032
2,-360824844
2,-357386866
2,-344772831
2,-344257135
2,-344256185
2,-341080528
2,-339762522
2,-327268332
2,-326395091
2,-326393153
2,-315175083
2,-304297854
2,-301064587
2,-284599519
2,-280396293
2,-276511656
2,-263289196
2,-239691422
2,-239025415
2,-239025183
2,-229201088
2,-216143791
2,-206065437
2,-202892158
2,-195710473
2,-185815979
2,-170539970
2,-169189279
2,-167520764
2,-163815127
2,-161947484
2,-151818599
2,-147956159
2,-140349667
2,-137439758
2,-127951129
2,-119911400
2,-104747848
2,-86417925
2,-74834784
2,-53107501
2,-53106434
2,-48189268
2,-44791003
2,-38713589
2,-32531189
2,-25250611
2,-23789686
2,-15004045
2,-10909593
2,-1853251
2,-1852690
2,-1852509
2,-1852277
2,-1851772
2,-1851625
2,-1851475
2,3703180
2,3703430
2,3817007
2,4277941
2,14254666
2,20447183
2,38695293
2,45190712
2,45646171
2,53139106
2,57867276
2,59428635
2,69315348
2,79734412
2,79734878
2,86455333
2,88064345
2,91189420
2,91190374
2,102817184
2,118302824
2,131590322
2,137000008
2,154010112
2,160705278
2,161770416
2,164249405
2,177299929
2,179151303
2,179906179
2,188145885
2,191806571
2,212511827
2,220360009
2,231421316
